77.66 ,79.82
77.71 ,79.92
77.59 ,79.75
77.57 ,79.68
77.49 ,79.64
77.55 ,79.77
77.67 ,79.83
77.60 ,79.76
77.55 ,79.82
77.55 ,79.76
77.61 ,79.77
77.59 ,79.69
77.54 ,79.69
77.63 ,79.78
77.55 ,79.71
77.57 ,79.67
77.60 ,79.81
77.59 ,79.80
77.63 ,79.79
77.59 ,79.70
77.62 ,79.78
77.65 ,79.81
77.52 ,79.74
77.59 ,79.69
77.67 ,79.77
77.58 ,79.74
77.72 ,80.00
77.56 ,79.78
77.60 ,79.75
77.63 ,79.79
77.64 ,79.85
77.65 ,79.81
77.68 ,79.89
77.60 ,79.70
77.59 ,79.70
77.63 ,79.78
77.62 ,79.78
77.60 ,79.82
77.81 ,79.96
77.69 ,79.91
77.62 ,79.89
77.73 ,79.89
77.69 ,79.85
77.71 ,79.87
77.68 ,79.85
77.74 ,79.90
77.71 ,79.81
77.72 ,79.88
77.61 ,79.77
77.56 ,79.78
77.63 ,79.84
77.65 ,79.80
77.61 ,79.66
77.64 ,79.80
77.57 ,79.78
77.59 ,79.80
77.60 ,79.76
77.60 ,79.87
77.51 ,79.67
77.51 ,79.66
77.64 ,79.85
77.55 ,79.76
77.58 ,79.79
77.53 ,79.68
77.58 ,79.74
77.53 ,79.74
77.60 ,79.76
77.57 ,79.73
77.55 ,79.71
77.79 ,79.95
77.55 ,79.70
77.60 ,79.70
77.70 ,79.86
77.61 ,79.82
77.60 ,79.81
77.68 ,79.89
77.62 ,79.83
77.64 ,79.80
77.75 ,79.91
77.61 ,79.82
77.69 ,79.91
77.61 ,79.89
77.68 ,79.83
77.62 ,79.78
77.64 ,79.74
77.65 ,79.87
77.57 ,79.73
77.61 ,79.77
77.57 ,79.67
77.54 ,79.69
77.63 ,79.79
77.56 ,79.72
77.64 ,79.85
77.66 ,79.82
77.63 ,79.78
77.62 ,79.83
77.58 ,79.80
77.60 ,79.76
77.55 ,79.65
77.54 ,79.70
77.46 ,79.67
77.57 ,79.67
77.50 ,79.66
77.60 ,79.76
77.57 ,79.73
77.60 ,79.82
77.56 ,79.66
77.62 ,79.78
77.55 ,79.70
77.55 ,79.65
77.61 ,79.77
77.55 ,79.76
77.52 ,79.68
77.57 ,79.79
77.57 ,79.73
77.57 ,79.73
77.61 ,79.77
77.57 ,79.68
77.58 ,79.79
77.51 ,79.67
77.51 ,79.67
77.58 ,79.74
77.50 ,79.72
77.56 ,79.72
77.62 ,79.78
77.50 ,79.66
77.55 ,79.71
77.51 ,79.67
77.57 ,79.79
77.51 ,79.67
77.46 ,79.56
77.65 ,79.81
77.61 ,79.82
77.67 ,79.77
77.55 ,79.65
77.49 ,79.65
77.57 ,79.73
77.45 ,79.61
77.53 ,79.63
77.51 ,79.67
77.59 ,79.75
77.45 ,79.67
77.49 ,79.64
77.64 ,79.79
77.57 ,79.67
77.54 ,79.70
77.55 ,79.66
77.59 ,79.75
77.55 ,79.71
77.74 ,79.90
77.61 ,79.77
77.56 ,79.78
77.61 ,79.83
77.60 ,79.70
77.57 ,79.73
77.61 ,79.83
77.64 ,79.80
77.63 ,79.73
77.69 ,79.85
77.62 ,79.83
77.57 ,79.73
77.54 ,79.70
77.59 ,79.81
77.62 ,79.72
77.69 ,79.91
77.71 ,79.92
77.53 ,79.80
77.56 ,79.78
77.55 ,79.71
77.57 ,79.73
77.57 ,79.79
77.64 ,79.86
77.57 ,79.73
77.62 ,79.78
77.57 ,79.78
77.66 ,79.77
77.57 ,79.72
77.63 ,79.90
77.53 ,79.74
77.60 ,79.87
77.66 ,79.81
77.65 ,79.81
77.56 ,79.78
77.68 ,79.84
77.61 ,79.83
77.59 ,79.80
77.64 ,79.74
77.61 ,79.83
77.57 ,79.79
77.60 ,79.81
77.64 ,79.91
77.60 ,79.70
77.71 ,79.86
77.65 ,79.81
77.69 ,79.84
77.61 ,79.77
77.66 ,79.88
77.70 ,79.85
77.62 ,79.83
77.67 ,79.88
77.63 ,79.84
77.63 ,79.79
77.58 ,79.79
77.59 ,79.74
77.56 ,79.83
77.55 ,79.71
77.53 ,79.68
77.50 ,79.66
77.55 ,79.76
77.49 ,79.65
77.44 ,79.60
77.59 ,79.81
77.69 ,79.85
77.58 ,79.74
77.57 ,79.72
77.61 ,79.71
77.55 ,79.71
77.60 ,79.70
77.55 ,79.82
77.56 ,79.77
77.71 ,79.98
77.53 ,79.69
77.54 ,79.64
77.53 ,79.74
77.56 ,79.72
77.47 ,79.63
77.58 ,79.68
77.53 ,79.69
77.51 ,79.67
77.57 ,79.73
77.48 ,79.70
77.57 ,79.79
77.52 ,79.68
77.53 ,79.74
77.49 ,79.65
77.50 ,79.66
77.50 ,79.71
77.46 ,79.68
77.44 ,79.66
77.51 ,79.61
77.60 ,79.82
77.51 ,79.66
77.49 ,79.65
77.55 ,79.83
77.55 ,79.70
77.56 ,79.77
77.58 ,79.80
77.49 ,79.65
77.57 ,79.73
77.48 ,79.70
77.62 ,79.72
77.55 ,79.71
77.64 ,79.86
77.60 ,79.82
77.50 ,79.71
77.56 ,79.72
77.51 ,79.61
77.54 ,79.81
77.51 ,79.72
77.48 ,79.70
77.55 ,79.77
77.63 ,79.79
77.55 ,79.65
77.54 ,79.64
77.51 ,79.67
77.46 ,79.68
77.53 ,79.68
77.40 ,79.61
77.38 ,79.48
77.26 ,79.54
77.41 ,79.51
77.24 ,79.34
77.31 ,79.47
77.16 ,79.31
77.18 ,79.34
77.09 ,79.24
76.97 ,79.25
76.99 ,79.15
76.95 ,79.16
76.83 ,78.93
76.84 ,79.00
76.79 ,78.95
76.78 ,78.93
76.69 ,78.84
76.61 ,78.77
76.65 ,78.81
76.51 ,78.67
76.45 ,78.67
76.41 ,78.51
76.28 ,78.44
76.27 ,78.48
76.23 ,78.38
76.17 ,78.39
76.00 ,78.16
76.00 ,78.15
75.95 ,78.11
75.82 ,78.04
75.87 ,78.08
75.90 ,78.01
75.79 ,77.94
75.86 ,77.96
75.88 ,78.09
75.79 ,77.95
75.80 ,78.01
75.85 ,77.95
75.86 ,78.02
75.87 ,78.02
75.73 ,77.89
75.81 ,77.96
75.73 ,77.89
75.75 ,77.85
75.79 ,78.01
75.70 ,77.86
75.70 ,77.86
75.69 ,77.85
75.62 ,77.83
75.62 ,77.77
75.67 ,77.89
75.58 ,77.73
75.61 ,77.77
75.64 ,77.80
75.69 ,77.84
75.61 ,77.76
75.67 ,77.89
75.60 ,77.87
75.69 ,77.85
75.58 ,77.85
75.64 ,77.80
75.57 ,77.78
75.71 ,77.93
75.69 ,77.79
75.54 ,77.75
75.57 ,77.78
75.61 ,77.71
75.56 ,77.72
75.55 ,77.77
75.51 ,77.73
75.41 ,77.68
75.51 ,77.67
75.39 ,77.60
75.52 ,77.68
75.50 ,77.66
75.47 ,77.69
75.47 ,77.63
75.50 ,77.60
75.45 ,77.60
75.45 ,77.67
75.56 ,77.78
75.54 ,77.70
75.53 ,77.74
75.46 ,77.68
75.52 ,77.62
75.47 ,77.62
75.42 ,77.64
75.53 ,77.69
75.43 ,77.64
75.48 ,77.70
75.39 ,77.66
75.41 ,77.62
75.37 ,77.47
75.36 ,77.58
75.33 ,77.49
75.42 ,77.69
75.40 ,77.61
75.35 ,77.51
75.37 ,77.65
75.41 ,77.62
75.36 ,77.64
75.46 ,77.56
75.47 ,77.68
75.36 ,77.57
75.36 ,77.57
75.36 ,77.57
75.41 ,77.51
75.39 ,77.55
75.34 ,77.49
75.39 ,77.55
75.36 ,77.57
75.50 ,77.66
75.43 ,77.65
75.43 ,77.65
75.42 ,77.58
75.41 ,77.56
75.56 ,77.72
75.45 ,77.61
75.40 ,77.62
75.44 ,77.77
75.41 ,77.68
75.54 ,77.70
75.45 ,77.67
75.54 ,77.75
75.59 ,77.75
75.57 ,77.73
75.41 ,77.63
75.58 ,77.79
75.62 ,77.72
75.64 ,77.80
75.58 ,77.74
75.56 ,77.72
75.64 ,77.79
75.63 ,77.79
75.57 ,77.79
75.61 ,77.83
75.59 ,77.80
75.59 ,77.74
75.59 ,77.75
75.66 ,77.94
75.62 ,77.78
75.69 ,77.85
75.67 ,77.77
75.55 ,77.77
75.69 ,77.85
75.62 ,77.83
75.68 ,77.84
75.60 ,77.81
75.63 ,77.85
75.59 ,77.74
75.58 ,77.79
75.64 ,77.80
75.60 ,77.87
